,0
470,"Алматыда Медеу ауданы Назарбаев даңғылында автобус өртенді, - деп хабарлайды Tengrinews.kz тілшісі."
471,"Алматыда құрылыс алаңында жарылыс болды. Куәгерлер сол тараптан естілген жарылыстың дауысы туралы айтып жатыр, - деп хабарлайды Tengrinews.kz"
472,"Қарағандыда танымал фитнес-орталық жанып жатыр, - деп хабарлайды Tengrinews.kz тілшісі."
473,"ШҚО-да ұшақ өртенді, - деп хабарлайды Tengrinews.kz тілшісі Азаматтық авиация комитетіне сілтеме жасап."
474,"Желіде Алматыдағы қоймада болған ірі өрт салдары түскен видео пайда болды, - деп хабарлайды Tengrinews.kz тілшісі."
475,"Алматыда шыққан ірі өртті сөндіру үшін авиация тартылады, - деп хабарлайды Tengrinews.kz тілшісі ТЖД баспасөз қызметіне сілтеме жасап. "
476,"Алматының Әуезов ауданында 26 мамырда таңертең Мұстай Кәрім көшесінде өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі қалалық ТЖД өкілдеріне"
477,"Ақтөбе облысында ер адам 7 тұрғынды өрттен құтқарды, деп хабарлайды Tengrinews.kz тілшісі өңірдің төтенше жағдай департаментіне сілтеме жасап."
478,"Ресейлік Bad Balance хип-хоп тобының қатысушысы Роман Купер Алексеевтің Санкт-Петербургтегі пәтерінде өрт шығып, рэпер қаза тапты, - деп хабарлайды"
479,"Нұр-Сұлтан қаласында куәгерлер жанып жатқан көліктен екі баланы құтқарды, деп хабарлайды Tengrinews.kz тілшісі төтенше жағдай комитетінің баспасөз"
480,"Алматыда тұрғын үй кешендерінің бірінде өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі."
481,"Біріккен Араб Әмірліктерінің Шаржа қаласында зәулім үйден өрт шықты, - деп хабарлайды Tengrinews.kz тілшісі жергілікті БАҚ-қа сілтеме жасап."
482,"Атырауда көпқабатты үйдің бірінде шыққан өрттен 18 адам құтқарылды, - деп хабарлайды ATPress.kz."
